px1,py1,pz1,E1,Q1,px2,py2,pz2,E2,Q2
-112.698418058,93.3732289429,50.4064304454,154.791190673,1.0,-14.1679576423,39.3371576615,77.0218283782,87.6385543414,-1.0
-112.698418058,93.3732289429,50.4064304454,154.791190673,1.0,-11.4729134976,-37.9797579102,62.0751308384,73.6710444295,1.0
-16.228723867,-53.2249413946,86.9935308255,103.267378363,1.0,-14.3058596167,39.713812235,77.7509831048,88.4707354952,-1.0
-16.228723867,-53.2249413946,86.9935308255,103.267378363,1.0,-112.698418058,93.3732289429,50.4064304454,154.791190673,1.0
-16.228723867,-53.2249413946,86.9935308255,103.267378363,1.0,-14.1679576423,39.3371576615,77.0218283782,87.6385543414,-1.0
-16.228723867,-53.2249413946,86.9935308255,103.267378363,1.0,-113.205538504,93.7972082584,50.5949064496,155.477541617,1.0
-113.205538504,93.7972082584,50.5949064496,155.477541617,1.0,-14.1679576423,39.3371576615,77.0218283782,87.6385543414,-1.0
-11.4729134976,-37.9797579102,62.0751308384,73.6710444295,1.0,-14.1679576423,39.3371576615,77.0218283782,87.6385543414,-1.0
-11.4729134976,-37.9797579102,62.0751308384,73.6710444295,1.0,-113.205538504,93.7972082584,50.5949064496,155.477541617,1.0
20.9128734892,33.6514471385,-56.6628123323,69.1408246783,1.0,-22.8615416782,-30.962991565,2.77788546228,38.5886608461,-1.0
-22.8633956895,-30.9648545701,2.77653333269,38.5911567854,-1.0,20.9128734892,33.6514471385,-56.6628123323,69.1408246783,1.0
-22.8633956895,-30.9648545701,2.77653333269,38.5911567854,-1.0,20.8470868235,33.5463363822,-56.4861634785,68.9249993972,1.0
-22.8615416782,-30.962991565,2.77788546228,38.5886608461,-1.0,20.8470868235,33.5463363822,-56.4861634785,68.9249993972,1.0
-42.6258926467,-1.25623542091,32.6742562018,53.723021447,1.0,45.6304237629,-3.84696848344,17.8988341526,49.1661892666,-1.0
45.6097854017,-3.84536632508,17.8781137656,49.1393679453,-1.0,-42.6258926467,-1.25623542091,32.6742562018,53.723021447,1.0
45.6097854017,-3.84536632508,17.8781137656,49.1393679453,-1.0,-43.0816962249,-1.26621896985,33.021613352,54.2961690375,1.0
45.6304237629,-3.84696848344,17.8988341526,49.1661892666,-1.0,-43.0816962249,-1.26621896985,33.021613352,54.2961690375,1.0
-29.9575013216,-33.5659829091,-42.8249284653,62.1137082763,1.0,33.8880692993,25.042137956,-42.375822944,59.759781192,-1.0
33.8126542948,24.9855201225,-42.2770528024,59.6232518704,-1.0,-29.9575013216,-33.5659829091,-42.8249284653,62.1137082763,1.0
33.8126542948,24.9855201225,-42.2770528024,59.6232518704,-1.0,-30.058528512,-33.6764675062,-42.9663016845,62.3196104299,1.0
33.8880692993,25.042137956,-42.375822944,59.759781192,-1.0,-30.058528512,-33.6764675062,-42.9663016845,62.3196104299,1.0
-0.619596666196,-37.1567344042,-53.1560210914,64.858157186,-1.0,-6.02204570365,29.0456927117,14.4157225549,32.9809266097,1.0
-6.02530135772,29.0643196521,14.4251385281,33.0020411268,1.0,-0.619596666196,-37.1567344042,-53.1560210914,64.858157186,-1.0
-6.02530135772,29.0643196521,14.4251385281,33.0020411268,1.0,-0.624832480722,-37.8338407431,-54.1311426108,66.0453002495,-1.0
-6.02204570365,29.0456927117,14.4157225549,32.9809266097,1.0,-0.624832480722,-37.8338407431,-54.1311426108,66.0453002495,-1.0
29.1442310286,26.9568551191,142.636137353,148.057884231,1.0,-31.217208123,-20.1395379048,31.9342626296,48.9890126804,-1.0
-31.3695859753,-20.2396203664,32.0797945101,49.2221244598,-1.0,29.1442310286,26.9568551191,142.636137353,148.057884231,1.0
-31.3695859753,-20.2396203664,32.0797945101,49.2221244598,-1.0,28.9656099448,26.7969615542,141.720481639,147.111487613,1.0
-31.217208123,-20.1395379048,31.9342626296,48.9890126804,-1.0,28.9656099448,26.7969615542,141.720481639,147.111487613,1.0
-43.7060366352,-52.5951476444,-129.473697129,146.423756973,1.0,6.47152509576,32.1136193472,-78.394273336,84.9637478,-1.0
6.52347340454,32.3814347851,-79.0265374772,85.6523076942,-1.0,-43.7060366352,-52.5951476444,-129.473697129,146.423756973,1.0
6.52347340454,32.3814347851,-79.0265374772,85.6523076942,-1.0,-43.0811751962,-51.8516376401,-127.640684624,144.349352327,1.0
6.47152509576,32.1136193472,-78.394273336,84.9637478,-1.0,-43.0811751962,-51.8516376401,-127.640684624,144.349352327,1.0
16.6651648187,21.5913639358,-105.37254265,108.845296744,-1.0,-21.0465460474,-0.238733919332,12.1422379887,24.2993662772,1.0
-21.0044439863,-0.238676492783,12.1175388325,24.250557616,1.0,16.6651648187,21.5913639358,-105.37254265,108.845296744,-1.0
-21.0044439863,-0.238676492783,12.1175388325,24.250557616,1.0,16.6024493536,21.5095317558,-104.97531393,108.434906645,-1.0
-21.0465460474,-0.238733919332,12.1422379887,24.2993662772,1.0,16.6024493536,21.5095317558,-104.97531393,108.434906645,-1.0
-24.5911721973,50.0443872774,152.704945324,162.566841447,-1.0,9.04960204191,-56.6867956763,165.16777029,174.859062126,1.0
9.09024858269,-56.9597003236,165.945793138,175.684539741,1.0,-24.5911721973,50.0443872774,152.704945324,162.566841447,-1.0
9.09024858269,-56.9597003236,165.945793138,175.684539741,1.0,-24.2370730827,49.3312538465,150.521254513,160.242527256,-1.0
9.04960204191,-56.6867956763,165.16777029,174.859062126,1.0,-24.2370730827,49.3312538465,150.521254513,160.242527256,-1.0
43.7038204405,-42.3399839271,71.5567752922,93.931258982,1.0,-14.3478565203,33.0022060431,26.1618988843,44.4911531359,-1.0
-14.3766265153,33.0665726215,26.2064658165,44.5743831048,-1.0,43.7038204405,-42.3399839271,71.5567752922,93.931258982,1.0
-14.3766265153,33.0665726215,26.2064658165,44.5743831048,-1.0,43.879892412,-42.5114970482,71.8580866211,94.3200303005,1.0
-14.3478565203,33.0022060431,26.1618988843,44.4911531359,-1.0,43.879892412,-42.5114970482,71.8580866211,94.3200303005,1.0
-25.2928919216,-41.7549578595,-85.5835262675,98.5279555237,1.0,42.8844087514,16.0492467948,-118.856501266,127.371621225,-1.0
40.1663162669,15.0123287185,-111.301678366,119.276056889,-1.0,-25.2928919216,-41.7549578595,-85.5835262675,98.5279555237,1.0
40.1663162669,15.0123287185,-111.301678366,119.276056889,-1.0,-25.3929002244,-41.917219539,-85.9196474077,98.9143551262,1.0
42.8844087514,16.0492467948,-118.856501266,127.371621225,-1.0,-25.3929002244,-41.917219539,-85.9196474077,98.9143551262,1.0
-27.9370952641,26.9708620448,40.1552631596,55.860227482,-1.0,36.0041950876,-28.5517342258,-3.00454949309,46.0493438885,1.0
35.9573043648,-28.5141393665,-2.99992997186,45.9890707074,1.0,-27.9370952641,26.9708620448,40.1552631596,55.860227482,-1.0
35.9573043648,-28.5141393665,-2.99992997186,45.9890707074,1.0,-27.960045355,26.9930183832,40.1872440717,55.905392651,-1.0
36.0041950876,-28.5517342258,-3.00454949309,46.0493438885,1.0,-27.960045355,26.9930183832,40.1872440717,55.905392651,-1.0
15.0690462624,42.15574246,-74.8787447475,87.2411620524,-1.0,-14.5721100142,-43.9280904859,-104.167784569,113.98667479,1.0
-14.568177542,-43.9191752017,-104.129998831,113.948205635,1.0,15.0690462624,42.15574246,-74.8787447475,87.2411620524,-1.0
-14.568177542,-43.9191752017,-104.129998831,113.948205635,1.0,15.1527801294,42.3953385876,-75.3050032058,87.7372563461,-1.0
-0.748891998448,-1.21515554015,-5.04440000733,5.24352718469,1.0,15.0690462624,42.15574246,-74.8787447475,87.2411620524,-1.0
-0.748891998448,-1.21515554015,-5.04440000733,5.24352718469,1.0,-14.568177542,-43.9191752017,-104.129998831,113.948205635,1.0
-0.748891998448,-1.21515554015,-5.04440000733,5.24352718469,1.0,15.1527801294,42.3953385876,-75.3050032058,87.7372563461,-1.0
-0.748891998448,-1.21515554015,-5.04440000733,5.24352718469,1.0,-14.5721100142,-43.9280904859,-104.167784569,113.98667479,1.0
-14.5721100142,-43.9280904859,-104.167784569,113.98667479,1.0,15.1527801294,42.3953385876,-75.3050032058,87.7372563461,-1.0
-71.6821530041,-13.7749475639,-79.1907263969,107.699872566,-1.0,3.26537590276,33.6360710228,-5.53527648251,34.2446843038,1.0
3.2654725281,33.6370663437,-5.53773473944,34.246068574,1.0,-71.6821530041,-13.7749475639,-79.1907263969,107.699872566,-1.0
3.2654725281,33.6370663437,-5.53773473944,34.246068574,1.0,-74.1494956923,-14.2629297838,-81.9206905418,111.411801798,-1.0
3.26537590276,33.6360710228,-5.53527648251,34.2446843038,1.0,-74.1494956923,-14.2629297838,-81.9206905418,111.411801798,-1.0
-122.656757409,-63.5624870965,-1.74104243988,138.159010913,1.0,-6.77849837512,-69.4864569932,-5.8022982576,70.0570736932,-1.0
-6.76171516069,-69.3072397789,-5.79925979779,69.8774416789,-1.0,-122.656757409,-63.5624870965,-1.74104243988,138.159010913,1.0
-6.76171516069,-69.3072397789,-5.79925979779,69.8774416789,-1.0,-123.860605893,-64.1800538245,-1.87571721013,139.513649797,1.0
-6.77849837512,-69.4864569932,-5.8022982576,70.0570736932,-1.0,-123.860605893,-64.1800538245,-1.87571721013,139.513649797,1.0
6.53294864657,-42.1174399411,-45.0239083414,61.9977552112,-1.0,4.84283541398,48.6259371879,-58.904020078,76.535152494,1.0
4.86039342715,48.787391926,-59.1066894594,76.794823639,1.0,6.53294864657,-42.1174399411,-45.0239083414,61.9977552112,-1.0
4.86039342715,48.787391926,-59.1066894594,76.794823639,1.0,6.5192236532,-42.0317308643,-44.9336998287,61.8725724411,-1.0
4.84283541398,48.6259371879,-58.904020078,76.535152494,1.0,6.5192236532,-42.0317308643,-44.9336998287,61.8725724411,-1.0
-35.8712877626,-39.7890316647,-78.0063096319,94.6303959235,-1.0,14.7792804936,35.4537742265,-39.0852839993,54.8002539028,1.0
14.8182079841,35.5441542117,-39.1852467965,54.9405216273,1.0,-35.8712877626,-39.7890316647,-78.0063096319,94.6303959235,-1.0
14.8182079841,35.5441542117,-39.1852467965,54.9405216273,1.0,-35.819581634,-39.7292817242,-77.8723800953,94.4752718978,-1.0
14.7792804936,35.4537742265,-39.0852839993,54.8002539028,1.0,-35.819581634,-39.7292817242,-77.8723800953,94.4752718978,-1.0
-19.4573852155,-33.8452438126,30.1681519258,49.3378041918,1.0,16.7817492114,32.8484955882,-12.9410327442,39.0913323024,-1.0
16.7123300163,32.7077708112,-12.8856373358,38.9249413519,-1.0,-19.4573852155,-33.8452438126,30.1681519258,49.3378041918,1.0
16.7123300163,32.7077708112,-12.8856373358,38.9249413519,-1.0,-19.3679700179,-33.6928291153,30.030279561,49.1136829266,1.0
16.7817492114,32.8484955882,-12.9410327442,39.0913323024,-1.0,-19.3679700179,-33.6928291153,30.030279561,49.1136829266,1.0
-4.31710159125,33.8844938639,-40.9696400691,53.3415303646,1.0,8.59315790595,-37.0833924177,22.2444890562,44.0891008421,-1.0
8.57718885832,-37.0161618877,22.206133777,44.0100891912,-1.0,-4.31710159125,33.8844938639,-40.9696400691,53.3415303646,1.0
8.57718885832,-37.0161618877,22.206133777,44.0100891912,-1.0,-4.35844975448,34.2226798563,-41.3777374662,53.8731493634,1.0
8.59315790595,-37.0833924177,22.2444890562,44.0891008421,-1.0,-4.35844975448,34.2226798563,-41.3777374662,53.8731493634,1.0
41.2216652241,2.20879260996,53.273176911,67.3954522985,1.0,-56.8857666513,-7.08920997923,53.3892616349,78.3369119078,-1.0
-56.9534714005,-7.09822585157,53.4010408315,78.3949299406,-1.0,41.2216652241,2.20879260996,53.273176911,67.3954522985,1.0
-56.9534714005,-7.09822585157,53.4010408315,78.3949299406,-1.0,41.1415543152,2.20498274211,53.1824594217,67.2746207287,1.0
-56.8857666513,-7.08920997923,53.3892616349,78.3369119078,-1.0,41.1415543152,2.20498274211,53.1824594217,67.2746207287,1.0
-24.3556259801,-9.07761766149,-11.2818622991,28.3353355356,1.0,39.7738499993,-45.3942077962,2.06022419078,60.3891458179,-1.0
39.8222213654,-45.4494144167,2.06291718681,60.4625948525,-1.0,-24.3556259801,-9.07761766149,-11.2818622991,28.3353355356,1.0
39.8222213654,-45.4494144167,2.06291718681,60.4625948525,-1.0,-24.3619040968,-9.07995758671,-11.2912044347,28.3452017505,1.0
39.7738499993,-45.3942077962,2.06022419078,60.3891458179,-1.0,-24.3619040968,-9.07995758671,-11.2912044347,28.3452017505,1.0
2.13388499614,-41.4897616766,-151.18209727,156.786451863,-1.0,-7.3319923952,32.1273786524,-21.4548038402,39.3223389827,1.0
-7.33724329558,32.1503870866,-21.4769769064,39.3542148915,1.0,2.13388499614,-41.4897616766,-151.18209727,156.786451863,-1.0
-7.33724329558,32.1503870866,-21.4769769064,39.3542148915,1.0,2.13091103704,-41.4319381039,-150.962003559,156.558883361,-1.0
-7.3319923952,32.1273786524,-21.4548038402,39.3223389827,1.0,2.13091103704,-41.4319381039,-150.962003559,156.558883361,-1.0
20.5854501867,24.2740395662,-100.918895157,105.818827813,-1.0,-10.1749075909,-24.5995578854,6.31743043602,27.3603377838,1.0
-10.183311843,-24.6184825316,6.32302732784,27.3817705879,1.0,20.5854501867,24.2740395662,-100.918895157,105.818827813,-1.0
-10.183311843,-24.6184825316,6.32302732784,27.3817705879,1.0,20.55512374,24.2369524526,-100.764900279,105.657556606,-1.0
-0.258529631547,1.25135293104,-3.65243981318,3.8709432969,1.0,20.5854501867,24.2740395662,-100.918895157,105.818827813,-1.0
-0.258529631547,1.25135293104,-3.65243981318,3.8709432969,1.0,-10.183311843,-24.6184825316,6.32302732784,27.3817705879,1.0
-0.258529631547,1.25135293104,-3.65243981318,3.8709432969,1.0,20.55512374,24.2369524526,-100.764900279,105.657556606,-1.0
-0.258529631547,1.25135293104,-3.65243981318,3.8709432969,1.0,-10.1749075909,-24.5995578854,6.31743043602,27.3603377838,1.0
-10.1749075909,-24.5995578854,6.31743043602,27.3603377838,1.0,20.55512374,24.2369524526,-100.764900279,105.657556606,-1.0
-37.7264661276,-35.4239898114,-21.3552040454,55.983937019,1.0,35.294248878,19.495301498,5.99569846643,40.7640815934,-1.0
35.408000148,19.5598897614,6.01735691097,40.896644237,-1.0,-37.7264661276,-35.4239898114,-21.3552040454,55.983937019,1.0
35.408000148,19.5598897614,6.01735691097,40.896644237,-1.0,-37.8470794536,-35.5343934987,-21.4053204301,56.154193529,1.0
35.294248878,19.495301498,5.99569846643,40.7640815934,-1.0,-37.8470794536,-35.5343934987,-21.4053204301,56.154193529,1.0
-16.6987376693,35.7013168554,15.1702906368,42.2324608169,-1.0,-44.2933446136,-24.7568360093,-59.028542219,77.840742972,1.0
-44.3348075661,-24.780010857,-59.0752286425,77.9071107336,1.0,-16.6987376693,35.7013168554,15.1702906368,42.2324608169,-1.0
-44.3348075661,-24.780010857,-59.0752286425,77.9071107336,1.0,-16.6579028986,35.6158696122,15.1356522572,42.1316393005,-1.0
-44.2933446136,-24.7568360093,-59.028542219,77.840742972,1.0,-16.6579028986,35.6158696122,15.1356522572,42.1316393005,-1.0
-27.896870216,-1.60843352104,-60.1704834506,66.3424499744,-1.0,33.0559025406,5.32399613398,21.3771247362,39.7244289234,1.0
32.9926105435,5.3144792723,21.3315051294,39.6459369316,1.0,-27.896870216,-1.60843352104,-60.1704834506,66.3424499744,-1.0
32.9926105435,5.3144792723,21.3315051294,39.6459369316,1.0,-27.7755358638,-1.60032310511,-59.925155758,66.0687284793,-1.0
33.0559025406,5.32399613398,21.3771247362,39.7244289234,1.0,-27.7755358638,-1.60032310511,-59.925155758,66.0687284793,-1.0
8.93042235772,-43.4795478398,63.90560787,77.8084918551,1.0,-17.340386751,43.4394647537,45.2384408366,65.0707599754,-1.0
-17.3046332471,43.352416662,45.1499600376,64.9416077514,-1.0,8.93042235772,-43.4795478398,63.90560787,77.8084918551,1.0
-17.3046332471,43.352416662,45.1499600376,64.9416077514,-1.0,9.00360493256,-43.8403008237,64.4277276397,78.4473079882,1.0
-17.340386751,43.4394647537,45.2384408366,65.0707599754,-1.0,9.00360493256,-43.8403008237,64.4277276397,78.4473079882,1.0
-40.618553833,-16.8030396693,-30.2577641906,53.3643374841,1.0,29.0222815041,15.8020769982,9.57134040903,34.4037815084,-1.0
29.0186086339,15.8000395692,9.57015831129,34.3994184723,-1.0,-40.618553833,-16.8030396693,-30.2577641906,53.3643374841,1.0
29.0186086339,15.8000395692,9.57015831129,34.3994184723,-1.0,-40.3476927301,-16.692880267,-30.0564904372,53.0093608841,1.0
29.0222815041,15.8020769982,9.57134040903,34.4037815084,-1.0,-40.3476927301,-16.692880267,-30.0564904372,53.0093608841,1.0
-31.9238906743,9.71882063128,-108.621939699,113.632421509,-1.0,28.8615176387,-4.7771348347,-0.357000788367,29.2565690212,1.0
28.8347257004,-4.77243363304,-0.356928995491,29.229370349,1.0,-31.9238906743,9.71882063128,-108.621939699,113.632421509,-1.0
28.8347257004,-4.77243363304,-0.356928995491,29.229370349,1.0,-32.064627466,9.75921365065,-109.036861144,114.072042313,-1.0
28.8615176387,-4.7771348347,-0.357000788367,29.2565690212,1.0,-32.064627466,9.75921365065,-109.036861144,114.072042313,-1.0
41.5253635246,6.6520964507,-1.58301767541,42.0847158918,1.0,-41.9884613255,-10.2291244869,-22.5505721847,48.7463367013,-1.0
-41.7958148286,-10.1804213888,-22.4437842254,48.5207762808,-1.0,41.5253635246,6.6520964507,-1.58301767541,42.0847158918,1.0
-41.7958148286,-10.1804213888,-22.4437842254,48.5207762808,-1.0,41.5104858634,6.6501389029,-1.57351330013,42.0693699957,1.0
-41.9884613255,-10.2291244869,-22.5505721847,48.7463367013,-1.0,41.5104858634,6.6501389029,-1.57351330013,42.0693699957,1.0
18.5200591678,-25.4420729429,41.7275245621,52.2636502455,-1.0,-16.7950616544,34.8775600998,-19.4787840083,43.3353491346,1.0
-16.7614827625,34.8060474701,-19.436826546,43.2459204407,1.0,18.5200591678,-25.4420729429,41.7275245621,52.2636502455,-1.0
-16.7614827625,34.8060474701,-19.436826546,43.2459204407,1.0,18.2693797634,-25.1034505362,41.167337036,51.56272169,-1.0
-0.173142787965,-0.956741272497,-3.51096247335,3.64463351619,1.0,18.5200591678,-25.4420729429,41.7275245621,52.2636502455,-1.0
-0.173142787965,-0.956741272497,-3.51096247335,3.64463351619,1.0,-16.7614827625,34.8060474701,-19.436826546,43.2459204407,1.0
-0.173142787965,-0.956741272497,-3.51096247335,3.64463351619,1.0,18.2693797634,-25.1034505362,41.167337036,51.56272169,-1.0
-0.173142787965,-0.956741272497,-3.51096247335,3.64463351619,1.0,-16.7950616544,34.8775600998,-19.4787840083,43.3353491346,1.0
-16.7950616544,34.8775600998,-19.4787840083,43.3353491346,1.0,18.2693797634,-25.1034505362,41.167337036,51.56272169,-1.0
11.2907100873,-44.1468488407,81.4529979821,93.3328797413,-1.0,-21.0732096769,33.4742553304,47.4461569728,61.7717970533,1.0
-21.1441240478,33.5891359856,47.6192464667,61.9911915981,1.0,11.2907100873,-44.1468488407,81.4529979821,93.3328797413,-1.0
-21.1441240478,33.5891359856,47.6192464667,61.9911915981,1.0,11.3538827833,-44.3846101276,81.8833427221,93.8285524213,-1.0
-21.0732096769,33.4742553304,47.4461569728,61.7717970533,1.0,11.3538827833,-44.3846101276,81.8833427221,93.8285524213,-1.0
-51.1735023556,8.84396218171,-100.495074313,113.120352436,1.0,31.7130612861,45.5257020826,-127.827181394,139.348868934,-1.0
31.6821347407,45.4798509025,-127.695598438,139.206147579,-1.0,-51.1735023556,8.84396218171,-100.495074313,113.120352436,1.0
31.6821347407,45.4798509025,-127.695598438,139.206147579,-1.0,-51.1070869004,8.83248405833,-100.375944779,112.983576506,1.0
31.7130612861,45.5257020826,-127.827181394,139.348868934,-1.0,-51.1070869004,8.83248405833,-100.375944779,112.983576506,1.0
15.1285286213,-38.5403797678,62.8436976212,75.2567255817,1.0,-26.1987692938,37.3514154985,74.5499585442,87.4025813972,-1.0
-26.4843638335,37.753767202,75.3553032106,88.3470506087,-1.0,15.1285286213,-38.5403797678,62.8436976212,75.2567255817,1.0
-26.4843638335,37.753767202,75.3553032106,88.3470506087,-1.0,15.218860136,-38.7739219044,63.2116523618,75.7017495286,1.0
-26.1987692938,37.3514154985,74.5499585442,87.4025813972,-1.0,15.218860136,-38.7739219044,63.2116523618,75.7017495286,1.0
19.6886109089,-16.6853570929,-72.984087626,77.4127299036,-1.0,-19.1166345242,25.4855240289,10.36092678,33.5010092085,1.0
-19.1047535332,25.4696847722,10.3566636859,33.4808616429,1.0,19.6886109089,-16.6853570929,-72.984087626,77.4127299036,-1.0
-19.1047535332,25.4696847722,10.3566636859,33.4808616429,1.0,19.7263698997,-16.7167463398,-73.1237173237,77.560740562,-1.0
